text_id,speaker_id,gender,topics,conv_id,turn,text,length,age_cat,clean_text,label,trigram_pred
44587,S0486,F,"['control systems', 'mg cars', 'work ethics', 'getting things done.']",SPM5,15,oh that's a wonderful experience isn't it?,10,50_plus,oh wonderful experience,1,1
52790,S0012,M,['no info'],ST64,291,and I made you a lovely card,7,50_plus,made lovely card,1,1
22266,S0534,M,"['military experience', 'career', 'meeting his wife', 'places in taunton.']",SDEX,322,so they started a new strategic reserve in the army which was a series of brigades that were on short notice call in case there was emergency anywhere,28,50_plus,started new strategic reserve army series brigades short notice call case emergency anywhere,1,1
5594,S0441,F,"['bitching about girls', 'work', 'the english language', 'cleaning', 'procrastinating.  ']",S4WJ,26,"it was actually quite <pause dur=""short"" /> it only got stressful towards the end because I had to ring someone and sort something out <pause dur=""short"" /> then it sort of becomes stressful when you're not there to just go and talk to people",39,19_29,actually quite pause dur short got stressful towards end ring someone sort something pause dur short sort becomes stressful go talk people,0,0
55752,S0198,F,"['new apartments', 'things to buy', 'things to do', 'connecting the internet', 'food', 'rubbish collection', 'cooking', 'seasonal produce', 'smoking cigarettes', 'the nursery next door', 'banking']",SV28,1002,but the travelling and studying years I'd quite like for them to last a little bit longer,18,19_29,travelling studying years quite like last little bit longer,0,0
42795,S0289,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,202,was important,2,50_plus,important,1,1
18692,S0363,F,"['friends', 'boyfriends', 'cars', 'holidays', 'work']",SBEV,131,probably new potatoes or something,5,19_29,probably new potatoes something,0,1
42800,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,207,<unclear />,1,50_plus,unclear,1,0
63523,S0135,F,['the future'],SYTD,859,fool,1,19_29,fool,0,1
51196,S0671,M,"['future plans', 'religion ', 'friendships and living with friends']",SRGA,359,yeah,1,19_29,yeah,0,0
53524,S0451,F,"['gym', 'holidays', 'nights out', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'work', 'health', 'future plans']",STKV,1122,oh,1,19_29,oh,0,0
45710,S0486,F,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,118,position,1,50_plus,position,1,0
57065,S0250,M,"['films', 'the dentist', 'holidays', 'books', 'gigs', 'food', 'football', 'writing', 'accents', 'tv shows', 'music', 'citibikes']",SVFH,937,"<shift new=""singing"" /> they're calling again <shift new=""normal"" />",4,19_29,shift new singing calling shift new normal,0,0
33117,S0264,M,['travel and domestic arrangements'],SJAW,41,"no <pause dur=""long"" /> and that includes erm drinks because nobody ever seems prepared to order drinks and that'll that could cause a long delay thinking about what about whether whether or not you want a drink or just have tap water",40,50_plus,pause dur long includes erm drinks nobody ever seems prepared order drinks could cause long delay thinking whether whether want drink tap water,1,1
47307,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,349,in particular who got awfully stung and erm and er somebody took about two thousand euros off her in advance,20,50_plus,particular got awfully stung erm er somebody took two thousand euros advance,1,1
47125,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,167,about property ownership,3,50_plus,property ownership,1,1
4018,S0276,F,"['pets', 'food', 'family', 'image', 'exercising', 'going out', 'drinking', 'school', 'friends', 'the internet', 'boys', 'love', 'football.']",S3S6,42,"<vocal desc=""laugh"" />",0,19_29,vocal desc laugh,0,0
46210,S0524,M,"['career details as a producer for the bbc', 'natural history', 'looking at photography', 'talking about how perception is different in each individual. comparing experiences.']",SPY2,618,as you're interested otherwise I wouldn't this is the er,12,50_plus,interested otherwise er,1,1
66975,S0486,F,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']",SZT4,377,oh yes,2,50_plus,oh yes,1,1
5085,S0037,F,[],S48K,919,job's a good 'un,5,19_29,job good un,0,0
15259,UNKMALE,M,"['membership of a society', 'life information', 'some technical engineering subjects.']",S9F7,215,<unclear />,1,50_plus,unclear,1,0
20961,S0427,M,['football; likeable teams; likeable sportsmen; cricket; students who went on to fame; tickets & affordability; holidays; ryanair & easyjet; university open days.'],SD8A,277,but <trunc>tha</trunc>that's in the sort of November the year before,11,50_plus,trunc tha trunc sort november year,1,1
51779,S0441,F,"['sport', 'food', 'friends', 'catch-up', 'ex-boyfriends', 'family', 'work']",SRRS,250,yeah?,2,19_29,yeah,0,0
51556,S0587,M,"['planning for a charity rally: visa application discussions', 'donations', 'planning', 'passport photos: printing/taking', 'putting ads on gumtree']",SRNC,1091,yeah well Dzhizak is a <trunc>m</trunc>main place I think,9,19_29,yeah well dzhizak trunc trunc main place think,0,1
66784,S0528,M,"['swedish massage', 'hospice', 'nursery education', 'wife', 'female equality', 'terminology', 'the me event next year and the involvement of women.']",SZT4,186,oh I think so er you need to make the point strongly that you are trying to get home,19,50_plus,oh think er need make point strongly trying get home,1,1
49244,S0281,M,"['scottish referendum', 'job interview', 'colleague', 'my daughter', 'present personal situation.']",SQWW,267,I can't be an examiner,6,50_plus,examiner,1,1
5437,S0247,F,['museums / imax and 3d cinema / public transport'],S4VJ,34,"wasn't a very explanation er <trunc>expi</trunc> exhibition but it was erm it was very interesting <pause dur=""short"" /> and then I had a bit of a wander round the <anon type=""place"" /> cos it's always there's always plenty to look at there you know so",42,50_plus,explanation er trunc expi trunc exhibition erm interesting pause dur short bit wander round anon type place cos always always plenty look know,1,1
13760,S0012,M,['no info'],S9DE,381,who? up the road and see who?,9,50_plus,road see,1,1
65034,S0012,M,['no info'],SZBV,55,"I expect <anon nameType=""m"" type=""name"" /> will come round tomorrow and tell us all about it won't he",16,50_plus,expect anon nametype type name come round tomorrow tell us,1,1
6423,S0426,M,['home decorating; academic research project funding; coffee; italy; water companies; hadron collider'],S55B,267,it's on the menu,5,50_plus,menu,1,0
63047,S0013,F,"['looking at pictures', 'dentists', 'gardening']",SYDJ,250,was it a cheaper way of? it must've been a cheaper way of building,16,50_plus,cheaper way must cheaper way building,1,1
66300,S0439,F,"['food', 'holidays', 'memories', 'catching-up', 'work', 'home-life', 'parents', 'family', 'friends', 'future plans.  ']",SZQX,1644,"oh do you? <pause dur=""short"" /> oh I did not know that",10,19_29,oh pause dur short oh know,0,1
39516,S0012,M,['no info'],SMF3,154,I don't know,4,50_plus,know,1,1
54621,S0084,F,[],SU82,1302,mm,1,19_29,mm,0,1
6047,S0253,M,"['housework', 'advertising', 'television', 'smoking', 'car boot sales', 'nlp', 'mobile phones', 'online shopping', 'crime', 'dieting', 'food', 'dyslexia', 'journalism', 'anon’s job', 'plans for the week']",S4YQ,761,people have said it's like heavy going like really,10,19_29,people said like heavy going like really,0,0
64886,S0679,F,"['planning the day visits to open farm sunday', 'booking european rail train', 'crossing paris', 'planting out tomato plants', 'planning the following day', 'library charges and paying fines', 'issues with ‘down sizing’ and placement of specialist items', 'recycling electrical equipment']",SZBN,46,"yeah <pause dur=""short"" /> erm <pause dur=""short"" /> if I can <pause dur=""short"" /> I want to finish a bit of admin here <pause dur=""short"" /> which I just won't do for very long and I thought between about ten and two I might try and go to <anon type=""place"" />",38,50_plus,yeah pause dur short erm pause dur short pause dur short want finish bit admin pause dur short long thought ten two might try go anon type place,1,1
43408,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,815,I have no money,4,50_plus,money,1,1
42688,S0282,F,"['advice about renovation projects for historic buildings', 'bidding for funds', 'workable business plans']",SNXL,95,oh <unclear />,2,50_plus,oh unclear,1,0
29616,S0242,M,"['vegan food', 'eating meat', 'back pain', 'pudding', 'computer updates', 'designing traffic systems', 'food allergies and diet']",SG2E,241,"ah yeah <pause dur=""short"" /> oh <trunc>we</trunc> I don't think I've told you any of this story but we had great dramas with <anon nameType=""f"" type=""name"" />'s computer",24,50_plus,ah yeah pause dur short oh trunc trunc think told story great dramas anon nametype f type name computer,1,1
56392,S0084,F,"['food', 'identity', 'friends']",SV2V,2398,"er <pause dur=""short"" /> it's the burger flipper",6,19_29,er pause dur short burger flipper,0,0
25795,S0557,F,"['future plans', 'relationships', 'trip to edinburgh/london', 'flooding in the lakes', 'christmas', 'present buying', 'family. ']",SEM7,489,mm,1,19_29,mm,0,1
24035,S0441,F,"['food', 'friends', 'relationships', 'tv programmes', 'work', 'complaining.  ']",SE2C,528,"and as well probably bit of advice <pause dur=""short"" /> like psychology people if if you're not just like a undergraduate learning psychology like everyone else does",25,19_29,well probably bit advice pause dur short like psychology people like undergraduate learning psychology like everyone else,0,0
16215,S0282,F,"['a play and an actor', ""a 'who do you think you are' story"", 'family histories', ""women's careers"", 'previous generations', 'language use', 'young people', 'organising a dance', 'singing and composers', 'going to college']",S9X9,178,right yes definitely and then yes it just came in the door,12,50_plus,right yes definitely yes came door,1,1
31214,S0179,M,"['traffic', 'future plans']",SH79,66,I'm pretty sure it must be,7,19_29,pretty sure must,0,0
41732,S0013,F,['no info'],SNCM,73,"yeah I suppose so yeah <pause dur=""short"" /> mm",6,50_plus,yeah suppose yeah pause dur short mm,1,1
47305,S0282,F,"['birth of grandchild. being born abroad. what things are like in france: property', 'enterprise', 'land', 'anarchists and bureaucrats', 'french visitors to london. chichester cathedral spire collapsing. architect called porden. open day and photo exhibition. art competition. argument about bollards. local housing management: failings of new landlord. book being written by speaker no 2. british library. philip of spain and mary tudor: experience of visiting spanish archives. austrian battleship disaster. historians. ']",SQ37,347,so and they're cos they're always trying to economise by finding you know finding flats on the internet and you can't tell them that London's a big place and it's full of strangers and that that actually you can't trust anybody you meet on the internet and there's one girl,57,50_plus,cos always trying economise finding know finding flats internet tell london big place full strangers actually trust anybody meet internet one girl,1,0
28962,S0491,F,"['work and childhood', 'general life.']",SFYX,48,it has yes,3,50_plus,yes,1,1
48317,S0536,M,['successful career inventing and marketing printing systems.  working in germany at exhibitions.'],SQ63,170,"<vocal desc=""laugh"" />",0,50_plus,vocal desc laugh,1,0
