speaker_id,conv_id,turn,text,length,label
S0362,S2C9,1624,"no that's really good generally really good <pause dur=""short"" /> I think I think mine eventually I worked out that it would have got me like three twenty on a good day but that was when I was actually driving I I filled up because I was driving a long way <pause dur=""short"" /> like sometimes I can",53,19_29
S0336,S2C9,1625,yeah,1,19_29
S0362,S2C9,1626,"only get to like two sixty <pause dur=""short"" /> with forty quid in like sometimes I don't I and I've only ever filled it once erm from like empty to full",30,19_29
S0336,S2C9,1627,yeah,1,19_29
S0362,S2C9,1628,"and it was forty-five quid sometimes er like if I just put forty quid in which I normally do er normally gets around two sixty <pause dur=""long"" /> I know it's bad isn't it?",34,19_29
S0336,S2C9,1629,I mean I know there's a,7,19_29
S0362,S2C9,1630,so now you've just said that,7,19_29
S0336,S2C9,1631,I know there's I know there's nothing you can do about that now but like as and when you can actually,23,19_29
S0362,S2C9,1632,get a diesel,3,19_29
S0336,S2C9,1633,get some sort of works work vehicle yeah you're gonna be laughing you're gonna get so much more like I said like I thought four hundred,30,19_29
S0362,S2C9,1634,what do you mean like as in pay for my?,11,19_29
S0336,S2C9,1635,like just as and when like you can,8,19_29
S0362,S2C9,1636,yeah,1,19_29
S0336,S2C9,1637,upgrade like you'll save a lot of money on your fuel,12,19_29
S0362,S2C9,1638,because I'll get a diesel,6,19_29
S0336,S2C9,1639,yeah,1,19_29
S0362,S2C9,1640,oh hundred percent,3,19_29
S0336,S2C9,1641,yeah,1,19_29
S0362,S2C9,1642,"and it'll be a van <vocal desc=""laugh"" />",6,19_29
S0336,S2C9,1643,you'll just like that like as far as I can tell like getting two hundred and sixty miles out of your tank is very,25,19_29
S0362,S2C9,1644,is fuck all,3,19_29
S0336,S2C9,1645,"yeah it's a very uneconomical car <vocal desc=""laugh"" />",7,19_29
S0362,S2C9,1646,"well that's <pause dur=""short"" /> I don't think it is cos I was doing er it was exactly the same in my <trunc>Fi</trunc> in my Fiesta",24,19_29
S0336,S2C9,1647,really?,2,19_29
S0362,S2C9,1648,and I can't have had two shit economic ones I get more out of this one than my Fiesta,20,19_29
S0336,S2C9,1649,lousy,1,19_29
S0362,S2C9,1650,"but then you sort of ask around and like you're asking <anon nameType=""f"" type=""name"" /> like <anon nameType=""f"" type=""name"" />'s family and it's all the same but then again they don't particularly drive a long way",34,19_29
S0336,S2C9,1651,yeah I get erm,4,19_29
S0362,S2C9,1652,"so you <trunc>se</trunc> that's it it's <trunc>cru</trunc> I think that's crucial <anon nameType=""f"" type=""name"" />",13,19_29
S0336,S2C9,1653,yeah,1,19_29
S0362,S2C9,1654,"you actually commute <pause dur=""short"" /> but then I dunno I",10,19_29
S0336,S2C9,1655,I'll tell you what happens when I start going just across town,13,19_29
S0362,S2C9,1656,"yeah <pause dur=""short"" /> well no cos you you'll still be like <trunc>l</trunc> laughing it up",13,19_29
S0336,S2C9,1657,"<vocal desc=""laugh"" />",0,19_29
S0362,S2C9,1658,"seven hundred miles <vocal desc=""laugh"" /> seven hundred",5,19_29
S0336,S2C9,1659,yeah,1,19_29
S0362,S2C9,1660,fuck that would last me like two weeks,8,19_29
S0336,S2C9,1661,"yeah <pause dur=""short"" /> it would last you longer but",7,19_29
S0362,S2C9,1662,"yeah it <trunc>wo</trunc> it would <pause dur=""short"" /> now cos I I have to get mine",12,19_29
S0336,S2C9,1663,"<vocal desc=""laugh"" />",0,19_29
S0362,S2C9,1664,"it's cheaper <pause dur=""short"" /> how does how much does <anon nameType=""m"" type=""name"" />'s get?",12,19_29
S0336,S2C9,1665,erm he doesn't get dissimilar to me mine's really,11,19_29
S0362,S2C9,1666,is his diesel?,4,19_29
S0336,S2C9,1667,his is a diesel as well like,7,19_29
S0362,S2C9,1668,oh,1,19_29
S0336,S2C9,1669,"and his is economical it's not quite as economical as mine I think erm <pause dur=""short"" /> we've had <pause dur=""short"" /> we've had six hundred out of his <pause dur=""short"" /> erm but that was driving fairly economical I think he gets close to five hundred most of the time",45,19_29
S0362,S2C9,1670,of how much does he take?,7,19_29
S0336,S2C9,1671,erm,1,19_29
S0362,S2C9,1672,more than yours I would imagine,6,19_29
S0336,S2C9,1673,"yeah a little bit more about fifty-five pound maybe to go to like <pause dur=""short"" /> I think his tank's smaller than mine actually so maybe it's not dissimilar",28,19_29
S0362,S2C9,1674,"<vocal desc=""laugh"" />",0,19_29
S0336,S2C9,1675,I dunno,4,19_29
S0362,S2C9,1676,I can't believe this,5,19_29
S0336,S2C9,1677,but he fills up,4,19_29
S0362,S2C9,1678,"I'm in shock actually I've never seen a <vocal desc=""laugh"" /> I've never seen a diesel for a diesel er Clio",21,19_29
S0336,S2C9,1679,yeah,1,19_29
S0362,S2C9,1680,"I must admit <vocal desc=""laugh"" />",3,19_29
S0336,S2C9,1681,"yeah erm <anon nameType=""f"" type=""name"" /> has <anon nameType=""f"" type=""name"" /> has got a Clio as well I know I",14,19_29
S0362,S2C9,1682,hers is definitely petrol,4,19_29
S0336,S2C9,1683,is it?,3,19_29
S0362,S2C9,1684,"yeah <pause dur=""short"" /> I'm sure it is",6,19_29
S0336,S2C9,1685,oh I'm sure I thought she told me it was diesel,12,19_29
S0362,S2C9,1686,did she?,3,19_29
S0336,S2C9,1687,oh maybe not,3,19_29
S0362,S2C9,1688,"no I <pause dur=""short"" /> I I've never heard of a a Clio that's",13,19_29
S0336,S2C9,1689,oh,1,19_29
S0362,S2C9,1690,that's diesel,3,19_29
S0336,S2C9,1691,yeah well I I,4,19_29
S0362,S2C9,1692,does it sound like a diesel?,7,19_29
S0336,S2C9,1693,no it's really quiet it's really weird,9,19_29
S0362,S2C9,1694,oh maybe it is then,5,19_29
S0336,S2C9,1695,like like that,3,19_29
S0362,S2C9,1696,maybe it is diesel,4,19_29
S0336,S2C9,1697,"that's that's the one thing I noticed when I test-drove it cos erm even the guy <pause dur=""short"" /> cos he was clearly like not that clued up on it thought it was a petrol because it was that quiet <pause dur=""short"" /> and it's really light as well you know like diesel cars can sometimes feel like quite",56,19_29
S0362,S2C9,1698,chug along yeah,3,19_29
S0336,S2C9,1699,"yeah like it doesn't at all <pause dur=""short"" /> I <trunc>ca</trunc> I couldn't recommend diesels more highly cos do you know what my road tax is? twenty pound a year <pause dur=""long"" /> twenty pound <pause dur=""long"" />",31,19_29
S0362,S2C9,1700,beats my hundred and forty-three,5,19_29
S0336,S2C9,1701,mate I was paying ninety-five pound per six months for my Polo,12,19_29
S0362,S2C9,1702,"<vocal desc=""laugh"" /> bugger",1,19_29
S0336,S2C9,1703,hundred and eighty pound a year it was for my Polo,11,19_29
S0362,S2C9,1704,"<vocal desc=""laugh"" />",0,19_29
S0336,S2C9,1705,"<vocal desc=""laugh"" /> <pause dur=""short"" /> so yeah diesels are",4,19_29
S0362,S2C9,1706,I'm I,3,19_29
S0336,S2C9,1707,diesels are cheap,3,19_29
S0362,S2C9,1708,what am I doing now? cos I've got it on er,13,19_29
S0336,S2C9,1709,direct debit,2,19_29
S0362,S2C9,1710,"yeah <pause dur=""short"" /> which is <pause dur=""short"" /> that's so much better",8,19_29
S0336,S2C9,1711,yeah,1,19_29
S0362,S2C9,1712,now you can do that I was buzzing when I found out that cos like it's that or what,20,19_29
S0336,S2C9,1713,it's a big chunk isn't it?,9,19_29
S0362,S2C9,1714,"yeah like <pause dur=""short"" /> but every six months",6,19_29
S0336,S2C9,1715,yeah,1,19_29
S0362,S2C9,1716,"it come in like <vocal desc=""misc"" /> fuck like three hundred quid",9,19_29
S0336,S2C9,1717,yeah,1,19_29
S0362,S2C9,1718,I don't need that in my life,8,19_29
S0336,S2C9,1719,"no <vocal desc=""laugh"" />",1,19_29
S0362,S2C9,1720,as if you want <trunc>th</trunc> I don't think mine was that much,12,19_29
S0336,S2C9,1721,a hundred and eighty pounds yeah I could only ever afford to do six months at a time and it was still like ninety-five quid,25,19_29
S0362,S2C9,1722,"that's outrageous <vocal desc=""laugh"" /> but obviously with direct debit <pause dur=""short"" /> you obviously do pay a little bit more",16,19_29
S0336,S2C9,1723,yeah,1,19_29
S0362,S2C9,1724,but twelve pound a month,5,19_29
S0336,S2C9,1725,it's a lot more affordable,6,19_29
S0362,S2C9,1726,"twelve pound a month is erm <pause dur=""short"" /> I <trunc>t</trunc> that's alright",10,19_29
S0336,S2C9,1727,"yeah <pause dur=""short"" /> that would be about right <pause dur=""short"" /> that would be a hundred and forty-four yeah?",15,19_29
S0362,S2C9,1728,"yeah that's right <pause dur=""short"" /> I dunno I I oh yeah I dunno hard decision obviously it can't be more than sixty quid a year obviously wasn't going twelve months was it?",38,19_29
S0336,S2C9,1729,yeah,1,19_29
S0362,S2C9,1730,a long day,3,19_29
S0336,S2C9,1731,mm,1,19_29
S0362,S2C9,1732,yeah so obviously that's it's so much better doing it that way than getting chunked out cos you don't you don't see it you just do it,31,19_29
S0336,S2C9,1733,yeah,1,19_29
S0362,S2C9,1734,it goes out and it goes,6,19_29
S0336,S2C9,1735,"so what gym does <anon nameType=""f"" type=""name"" /> use at the moment?",10,19_29
S0362,S2C9,1736,"<anon type=""place"" />",1,19_29
S0336,S2C9,1737,really? does she like it?,7,19_29
S0362,S2C9,1738,mm loves it,3,19_29
S0336,S2C9,1739,cos I know like quite a lot of people are raving cos they've got good classes and stuff on and everything now as well isn't there?,29,19_29
S0362,S2C9,1740,yeah she's gone to so many classes and I I'm I'm really <trunc>en</trunc> like appreciative of the way they they've run it and the way they've got it all set up it's <trunc>ver</trunc> they've clearly done their research,43,19_29
S0336,S2C9,1741,yeah,1,19_29
S0362,S2C9,1742,"<trunc>w</trunc> cos I know I know he has because I know er <anon nameType=""m"" type=""name"" />'s dad is a big businessman",18,19_29
S0336,S2C9,1743,yeah,1,19_29
S0362,S2C9,1744,"but I'd say <anon nameType=""f"" type=""name"" /> pays what does she pay? <vocal desc=""misc"" /> like thirty <pause dur=""short"" /> thirty quid a month?",18,19_29
S0336,S2C9,1745,it's not a lot,5,19_29
S0362,S2C9,1746,"maybe? er I'm <trunc>th</trunc> that sounds about right <pause dur=""short"" /> and so basically you you can either buy a erm a gym membership or a classes membership so you what it's the <trunc>sa</trunc> same price right is this got really weird acoustics? like <vocal desc=""misc"" /> I can hear myself like ringing in the background",52,19_29
S0336,S2C9,1747,dunno,3,19_29
S0362,S2C9,1748,oh,1,19_29
S0336,S2C9,1749,"<vocal desc=""laugh"" />",0,19_29
S0362,S2C9,1750,"yeah I can <pause dur=""short"" /> oh",4,19_29
S0336,S2C9,1751,"<vocal desc=""laugh"" />",0,19_29
S0362,S2C9,1752,"yeah <pause dur=""short"" /> I can hear me coming back to me erm <pause dur=""short"" /> so obviously that's really good <pause dur=""short"" /> so you pay either <trunc>ei</trunc> gym or classes and then whatever you want to pay <pause dur=""short"" /> so for example if she wanted to go to the gym so she's got a classes membership if she wanted to go to the gym it would cost her like three pound a time to do it <pause dur=""short"" /> or if it was the other way round it would just like cost you three pound a class whatever it would be <pause dur=""short"" /> so that's really good",95,19_29
S0336,S2C9,1753,yeah,1,19_29
S0362,S2C9,1754,"and she goes to classes like <pause dur=""short"" /> <vocal desc=""misc"" /> er Monday Tuesday <pause dur=""short"" /> wednesday <pause dur=""short"" /> I don't think she does one on Thursday and then Sunday or <trunc>m</trunc> maybe does a Saturday morning one as well <pause dur=""short"" /> and so she",34,19_29
S0336,S2C9,1755,so she's getting her money's worth,8,19_29
S0362,S2C9,1756,probably gets and it's a fiver to go if you're for a class if you're if you're not a member,24,19_29
S0336,S2C9,1757,yeah,1,19_29
S0362,S2C9,1758,"so <pause dur=""short"" /> she definitely gets her money's worth <pause dur=""short"" /> and it's well nice in there",15,19_29
S0336,S2C9,1759,yeah,1,19_29
S0362,S2C9,1760,"I think the equipment's <pause dur=""short"" /> top of the range it's all branded like they have Empire and",18,19_29
S0336,S2C9,1761,"<pause dur=""short"" /> yeah",1,19_29
S0362,S2C9,1762,"the rooms are really good so you and the classes there's so many <pause dur=""short"" /> I think there's they've just increased it there's something like forty spin classes a week or something like that",36,19_29
S0336,S2C9,1763,that's crazy that's,5,19_29
S0362,S2C9,1764,it's cos it's so popular,7,19_29
S0336,S2C9,1765,"yeah <pause dur=""short"" /> well",2,19_29
S0362,S2C9,1766,and obviously everyone's talking about it and,8,19_29
S0336,S2C9,1767,"yeah well <anon type=""place"" />'s been calling out for a decent gym for ages whoops",14,19_29
S0362,S2C9,1768,we had that conversation didn't we?,8,19_29
S0336,S2C9,1769,yeah,1,19_29
S0362,S2C9,1770,"me you <anon nameType=""m"" type=""name"" /> and mum sat there",7,19_29
S0336,S2C9,1771,exactly,1,19_29
S0362,S2C9,1772,"one day going <pause dur=""short"" /> if we were to",7,19_29
S0336,S2C9,1773,someone had to do it didn't they?,9,19_29
S0362,S2C9,1774,"how to make some money <pause dur=""long"" />",5,19_29
S0336,S2C9,1775,"well it was a good job you popped round tonight cos he's clearly not <pause dur=""short"" /> not much company this evening",20,19_29
S0362,S2C9,1776,I'd better roll be fair seen the time?,10,19_29
S0336,S2C9,1777,yeah I know,3,19_29
S0362,S2C9,1778,"<vocal desc=""laugh"" /> I said I said I was only gonna pop in for an hour",14,19_29
S0336,S2C9,1779,"<vocal desc=""laugh"" />",0,19_29
S0362,S2C9,1780,"<vocal desc=""laugh"" />",0,19_29
S0336,S2C9,1781,er well I've appreciated your company,7,19_29
S0362,S2C9,1782,"no it's been good to see you it's nice to chat <pause dur=""long"" />",13,19_29
S0336,S2C9,1783,I don't know <unclear /> throw it away,8,19_29
S0362,S2C9,1784,yeah well too good to go to waste that,9,19_29
S0336,S2C9,1785,"<vocal desc=""laugh"" /> <pause dur=""long"" />",0,19_29
